"frostobs" "tobs" "indic" "name" "alti" "date" "flevap" "flir" "fllat" "hu1000" "hu2" "nb" "nc" "nh" "nm" "ntHm3" "nt" "pmer" "rrcv" "rrge" "sncv" "snge" "gradt1" "tprev" "ff" "month" "ddf"
"14947" "0" 10.6999998092651 "76116001" "BOOS" 151 2012-10-11 -0.206962588370160 -381271.417694336 -512823.891151555 98.9035922370576 94.531274964688 6.40424073887755 0 0 4.20194546533515 7.75097816492894 6.92423928929259 1005.86218299755 0.0524476373102523 1.17522018511719 0 0 -6.73867720537936 11.2721364862234 6.17385752772445 "10" "W"
"14948" "0" 12 "80001001" "ABBEVILLE" 70 2012-10-11 -0.115449452469719 -61304.4715579304 -285057.061083110 99.4002433680038 94.3511330301199 7.924326422808 0 5.56615099906413 6.87571643591945 8 7.9860971897815 1002.76535664558 0.38163172085447 0.394130514097979 0 0 -6.35207014233129 12.8628937639315 8.78512838641231 "10" "W"
"14949" "0" 11.6000003814697 "86027001" "BIARD" 123 2012-10-11 -0.0985651270999355 -714478.539179031 -243422.628592663 70.4665584641844 90.155286689234 0.734591917389076 0 0 0 2.73065098087211 0.734591917389076 1013.52041381690 0.00183269381523130 0 0 0 -6.36758505595335 10.5302349288271 4.9677815465159 "10" "W"
"14950" "0" 10.3999996185303 "87085006" "LIMOGES" 402 2012-10-11 -0.0957041542994116 -874503.909528618 -236737.646338253 75.3968901657774 92.0111613970992 1.40802854186447 0 0 0 1.60223532706276 1.40802854186447 1014.44863228215 0.00252444881633102 0.00184406319320372 0 0 -6.4201414638627 9.91722467646115 3.97044853499898 "10" "W"
"14951" "0" 8.10000038146973 "13054001" "MARIGNANE" 9 2012-10-12 -0.093927396820654 -1150518.77942835 -229884.013423503 6.22550441580216 61.0009384217484 0 0 3.63666951656342 0 0.183733196472531 3.63666951656342 1012.17793628603 0.00102263591514883 0 0 0 3.66433796279717 10.2048930649345 2.50160233355808 "10" "N"
"14952" "0" 10.8000001907349 "14137001" "CARPIQUET" 67 2012-10-12 -0.065988909951029 -318715.357968756 -164048.640169175 86.8974022764814 94.118496248771 3.09983220116233 1.65550942732085 7.99297923057344 7.72601943420239 8 7.99297923057344 1008.88790423088 0.0393301152481783 0.0158873690009947 0 0 -6.00041515308437 10.4965351699760 5.16302676055133 "10" "S"
"14953" "0" 13.8999996185303 "20004002" "AJACCIO" 5 2012-10-12 -0.129664662266463 -549851.983687639 -319566.24505329 11.8357346429775 76.30559636043 0 0 6.69666095238062 1.62248702507350 7.78372513237991 6.84956780396169 1012.66559924023 0.00296827881356872 0.000117437398330365 0 0 -1.29594935324711 14.1315757496937 2.26676904073024 "10" "E"
"14954" "0" 2.70000004768372 "21473001" "OUGES" 219 2012-10-12 -0.00286932744046454 -696123.090723157 -6299.56184554101 65.0229084963712 92.7165989213051 0 0 5.80911022705549 2.59984594864364 5.64786201996321 5.7716604527377 1015.84704160600 0.000154571695475171 0 0 0 -1.19577276831478 5.53868872944588 1.18127109052858 "10" "S"
"14955" "0" 4.5 "25056001" "BESANCON" 307 2012-10-12 -0.0135344115196538 -664823.492777549 -33775.4826315790 66.7840683914413 97.5030082012282 1.34954912750345 0 7.10913028218692 1.49611463351357 5.19690910470217 7.25013742642295 1015.89208060011 0.00095704197883606 0.00305448413567433 0 0 -1.93695257132663 5.03332904274305 1.7557715114702 "10" "E"
"14956" "0" 7.80000019073486 "31069001" "BLAGNAC" 151 2012-10-12 -0.00527019624692661 -236321.705771946 -12417.8920160122 80.8243702188183 89.4809254013475 0.345622321994136 0 7.34597641977257 0 7.87510535120964 7.36955180170208 1016.26406847524 0.000326606025758743 0.00121639431470302 0 0 -5.54881722295721 12.0459594916745 0.670152512762958 "10" "C"
"14957" "0" 8 "33281001" "MERIGNAC" 47 2012-10-12 -0.00680230279101494 -516013.39190711 -17122.5797851068 94.7457597893733 87.260548249475 5.25708192288573 0 0.132918395102023 0 8 5.31832768023014 1016.11145904779 0.0098956756760379 0 0 0 -3.04313503429520 9.08973076939736 1.41326614707699 "10" "S"
"14958" "0" 7.5 "34154001" "MAUGUIO" 2 2012-10-12 -0.185355999955835 -1228817.66291971 -454482.686282135 23.9649658517246 51.6310584573659 0 0 7.04409709912261 0 3.55220601132374 7.04409709912261 1014.34219150543 0 0 0 0 -1.79629765111491 11.8226808529027 2.55366009483577 "10" "W"
"14959" "0" 11 "35281001" "SAINT-JACQUES-DE-LA-LANDE" 36 2012-10-12 -0.0391323942570201 -82934.8508270156 -97121.6325148787 80.731882488341 96.9401847418023 2.81105368315275 0.219403057667475 4.70581689476966 6.1780426799005 8 6.83183861755606 1010.42495965004 0.466645398596916 0.897718699378774 0 0 -5.47150525951565 11.5964565883288 4.11179067513407 "10" "S"
"14960" "0" 11.3999996185303 "44020001" "BOUGUENAIS" 26 2012-10-12 -0.0639969502510911 -389200.536928846 -157656.960040479 96.5475438671188 93.3316537900679 6.5386499017477 5.01578394442753 4.30906287471769 6.71510074120215 6.18750364622201 7.52208221992578 1012.43282125950 2.13748518554436 1.1549988950418 0 0 -5.89493475709992 12.4503949412961 4.81075923559514 "10" "W"
"14961" "0" 8.80000019073486 "45055001" "BRICY" 125 2012-10-12 -0.145436597576849 -8496.32981629577 -360877.891490767 77.8255077303983 93.1739104978976 2.28750197689055 3.38159604092982 8 8 8 8 1012.42745802402 0.277615089130375 0.295952825398469 0 0 -4.40596880759617 10.2590213961484 5.31817772889377 "10" "S"
"14962" "0" 8.5 "51183001" "COURCY" 91 2012-10-12 -0.0177309741926587 -846772.793901443 -43133.8757433880 86.1732150483021 95.1054002738487 3.86486811868962 2.72092233228611 8 2.87211872133773 5.74116616017998 8 1011.62672332764 0.191095718334513 0.0324559183372909 0 0 -2.35905719937728 7.7872982298228 5.38938511745481 "10" "S"
"14964" "0" 6.19999980926514 "54526001" "TOMBLAINE" 212 2012-10-12 -0.0429576470257415 -678619.589138327 -106630.517447801 85.7915991347949 91.777532864875 2.22612323760451 0 5.37219548225404 3.52352319426246 5.23809827036034 6.06686454613647 1014.90240434307 0.00213538669049734 0 0 0 -4.10815175308063 7.10873730215884 3.61846666913759 "10" "S"
"14965" "0" 9.5 "59343001" "LESQUIN" 47 2012-10-12 -0.151761330428952 -343841.157255843 -375522.391562387 99.11023084121 95.5504691419183 8 0.383908633591555 8 7.98906287550926 6.01547097504091 8 1007.95127577076 0.412372688092402 0.252397497389481 0 0 -3.62872477427129 8.425110809952 6.49035221580717 "10" "S"
"14966" "0" 4.09999990463257 "63113001" "CLERMONT-FERRAND" 331 2012-10-12 -0.00386633453379664 -750634.625364663 -8792.92201054106 69.3884007474537 86.2867108159634 0 0 8 0.815102146858398 5.0315396583246 8 1016.24558884507 0.000390846915024604 0 0 0 -2.82387159322570 6.38436207749659 2.15179228756839 "10" "W"
"14967" "0" 5.09999990463257 "67124001" "ENTZHEIM" 150 2012-10-12 0.0161691361738576 -691171.571605682 40633.9598689079 75.5941673578036 95.0661057886805 0.317151693365304 0 3.99804584294907 1.81869133532746 3.51800758537138 4.16572514621657 1015.72315180426 0.00174221896577365 0.000389936035389837 0 0 -0.932683509519848 5.08954097375101 2.77054697937222 "10" "S"
"14968" "0" 4.59999990463257 "69029001" "BRON" 197 2012-10-12 -0.000489640049636357 -867592.136422321 -1738.79041223226 51.1639690372476 83.3714400839636 0 0 8 0 1.18260991573333 8 1016.20562435150 0.000192132705279836 0 0 0 -0.741163703160963 5.67052615955356 1.04294835124084 "10" "W"
"14969" "0" 9.10000038146973 "75114001" "PARIS-14E" 75 2012-10-12 -0.0513089231621332 -118984.602259511 -126629.695372681 86.577998366941 91.8505426532433 4.49401875683817 0 8 5.47941212476596 8 8 1011.10103068133 0.185297305560642 0.00407080567502772 0 0 -4.85847384653824 10.5616364216545 4.90471723173814 "10" "S"
"14970" "0" 10.1000003814697 "76116001" "BOOS" 151 2012-10-12 -0.126020186925604 -43660.1344448377 -312686.996916893 85.6504446225552 94.4647247113633 1.63453532977021 0 8 5.20647593753871 7.57450853632998 8 1009.20772622585 0.506019400948323 0.0536833331681529 0 0 -5.93932144171441 10.3273130489223 4.59541499956746 "10" "S"
"14971" "0" 10.1000003814697 "80001001" "ABBEVILLE" 70 2012-10-12 -0.0702806256129308 -371475.476708024 -173644.190917969 87.8570439154202 95.0366281659718 4.18422034085051 0 8 5.27766269743186 6.43718713521957 8 1007.80372438431 0.375748368264052 0.127198455203881 0 0 -4.7079699195915 9.38666947558716 6.86292668319283 "10" "S"
"14972" "0" 9.5 "86027001" "BIARD" 123 2012-10-12 -0.0332789568029406 -412857.336035955 -82282.9372308814 92.290645381515 76.3134681980187 6.64615662887041 1.28200477598794 6.26461480642575 3.5062890806319 8 7.73718808218837 1014.42513389138 0.06790236722867 0 0 0 -5.61430674799811 10.9980889274655 4.72363623315143 "10" "S"
"14973" "0" 4.69999980926514 "87085006" "LIMOGES" 402 2012-10-12 0.00245462860504202 -559228.072673358 5843.6641430483 78.9462216327266 97.1030727252842 1.14416098768701 0.223904944162312 7.87075735295776 0 8 7.87075735295776 1016.03919063568 0.00138429588481873 0 0 0 -3.42708292516477 6.69571136910553 1.70948800548042 "10" "E"
"14974" "0" 8 "13054001" "MARIGNANE" 9 2012-10-13 -0.0233651270556195 -702850.094026447 -57063.5542683305 88.2193236315445 63.5774522015047 0.483890181443712 0 7.8920635297054 0 5.82980915763437 7.8920635297054 1008.56650861740 0.00164062343537807 0 0 0 -1.19087880568623 10.3106427401304 2.30101935850192 "10" "E"
"14975" "0" 5.80000019073486 "14137001" "CARPIQUET" 67 2012-10-13 -0.00899144732720588 -329177.924585117 -22887.0880526695 81.4752679289596 97.4453022199233 3.40671247092150 6.66693968467998 8 8 8 8 999.201648793358 0.253463859998466 0.0262194978854930 0 0 -4.87826009922195 7.09441201116197 2.79665089628994 "10" "E"
"14976" "0" 12.3000001907349 "20004002" "AJACCIO" 5 2012-10-13 -0.0115352587303049 -678669.417416095 -27883.3995804783 34.1733854373842 71.3119975970358 0.0375799674657168 0 0.00540776710840879 0 0.333469776087442 0.0392297378275539 1010.60471744861 0 0 0 0 -2.46718632227565 13.2231496481414 2.38349248078499 "10" "E"
"14977" "0" 9.39999961853027 "21473001" "OUGES" 219 2012-10-13 -0.0532690986639749 -125993.829945207 -131765.887639045 89.3466908353048 95.4084476524315 7.74983853944286 6.76797336059099 5.91967810885399 7.94479179382324 7.6847377447557 8 1004.78387599765 0.470048288322234 0.255147422795517 0 0 -3.55991797921524 8.83007204707394 1.52075458195567 "10" "S"
"14978" "0" 8.89999961853027 "25056001" "BESANCON" 307 2012-10-13 -0.079826656327814 -37172.9670587108 -198579.045341283 82.3411607208655 93.2060863557027 1.91571083479357 0.588087166431251 7.35725464322513 5.19601126410907 7.94214911851668 7.63312441110611 1004.97577503204 0.00286156898826562 0.00909758455995302 0 0 -3.74408290657334 9.33189086757659 1.70234841930211 "10" "E"
"14979" "0" 6.80000019073486 "31069001" "BLAGNAC" 151 2012-10-13 -0.0092452034006971 -423816.327979021 -23066.1212162412 40.6329644698315 89.4998061022227 0 0 1.9459627926144 5.49881284681373 7.73295461834505 6.11401950565391 1005.12841863203 0.0696776754245276 0 0 0 2.88289366811001 8.40112135858374 2.04604726297073 "10" "E"
"14980" "0" 11.1999998092651 "33281001" "MERIGNAC" 47 2012-10-13 -0.141126729590327 -275402.55060025 -348960.205082084 78.4711528616251 91.9890184426948 7.03790644109552 0 3.18208940922309 7.04917372166507 8 7.45541973113712 1002.54551026106 0.0308850811798175 0.95175172290854 0 0 -3.9486696608289 11.3253895450338 3.17821269749163 "10" "S"
"14981" "0" 7 "34154001" "MAUGUIO" 2 2012-10-13 -0.117764519320001 -981377.993333164 -289232.28864404 94.6617925281805 76.5209410842423 2.17709680468057 0.502390075519339 7.11354047060013 0.0481247901916497 4.74178949168186 7.38515471902906 1007.82477493286 0 0 0 0 -1.73333658546403 11.0208277026746 1.58853057176947 "10" "N"
"14982" "0" 8.80000019073486 "35281001" "SAINT-JACQUES-DE-LA-LANDE" 36 2012-10-13 -0.137110134302371 -31593.0818681493 -339784.628483294 100.006865803152 95.633322881493 8 8 8 8 8 8 994.389715855903 9.31621418361554 4.23160826799931 0 0 -3.51920994102056 8.92208013522088 8.6165263993436 "10" "N"
"14983" "0" 11.3000001907349 "44020001" "BOUGUENAIS" 26 2012-10-13 -0.209525477999290 -62775.0099425619 -518527.922577233 100.006865803152 92.4635041908952 8 2.14623739936709 5.697650468019 7.994479571375 8 8 993.494639368057 9.99073592011454 5.08181075290249 0 0 -5.1056387424469 13.4173445580643 10.3801053983803 "10" "S"
"14984" "0" 9.19999980926514 "45055001" "BRICY" 125 2012-10-13 -0.0328834182234292 -173021.727665215 -82625.3377063535 100.006865803152 96.8553100365298 8 7.88020744869948 8 8 8 8 1000.05148724561 3.08941323016577 3.67982371791250 0 0 -3.28384941795568 7.87664874862455 5.90181249662786 "10" "E"
"14985" "0" 5.19999980926514 "51183001" "COURCY" 91 2012-10-13 0.0217052914530313 -643174.447542669 55527.7113022802 80.2103007170443 98.3871001218517 4.89008322139851 0 8 7.95867066152277 5.02089972727114 8 1003.99968354723 0.00197756574016239 0.00296634861024358 0 0 -2.91188980283186 4.99744847167459 2.8309462426276 "10" "S"
"14987" "0" 7.69999980926514 "54526001" "TOMBLAINE" 212 2012-10-13 0.0265831075142862 -840700.936827164 66888.8467881461 65.0419287637032 99.6086080325767 5.69506088362326 0.718182501534538 8 8 0.956117938625092 8 1005.91091895718 0.00391055051649413 0.0096814592885655 0 0 -0.878176697756322 3.69963450630554 1.89493367636071 "10" "S"
"14988" "0" 3.40000009536743 "59343001" "LESQUIN" 47 2012-10-13 0.0260923606483380 -732933.872939445 65733.0811230762 83.9654264242855 97.4946329714733 1.30624830722808 0 8 0.541248335838638 2.86921704590303 8 1002.66537525177 0 0.0009765625 0 0 -2.62676901981206 4.47767355203598 2.59015128093779 "10" "S"
"14989" "0" 10.6999998092651 "63113001" "CLERMONT-FERRAND" 331 2012-10-13 -0.00330065155367255 -669381.547248721 -8659.92482340313 52.9327345454931 71.3162751021684 0 3.01785707702219 8 7.9464522862545 6.04125957369252 8 1003.78826983758 0.0262298840298171 0 0 0 -2.35167020858716 9.95489440505993 3.47325239195270 "10" "S"
"14990" "0" 8 "67124001" "ENTZHEIM" 150 2012-10-13 0.0105422517306124 -514677.231106281 25900.5037446022 65.0724920964421 97.9628481902182 2.73729097651085 0 7.50346947374055 7.44085923940293 5.09935776831117 7.80891091850935 1006.92982762584 0.00252209103655332 0.00323454897807096 0 0 -1.97148317427491 6.23547035359809 1.74834521841248 "10" "S"
"14991" "0" 7.5 "69029001" "BRON" 197 2012-10-13 -0.00201469323115690 -610017.324602455 -4321.22656250004 49.7511687829877 76.870629182573 0 0 7.74875381354741 2.27720397242409 4.69647802731651 7.74875381354741 1005.58994253887 0 0 0 0 1.05045549906731 6.55236797045302 1.77101330891304 "10" "S"
"14992" "0" 8.19999980926514 "75114001" "PARIS-14E" 75 2012-10-13 0.00568815510611226 -105588.354542968 13874.1540724788 85.5933450324405 98.4726631137589 6.81808993017558 0.877275396526317 8 8 8 8 1001.99051407595 0.297344794948797 1.02430470288994 0 0 -5.20043281294568 6.93874267098692 2.37621490246182 "10" "E"
"14993" "0" 4.90000009536743 "76116001" "BOOS" 151 2012-10-13 0.000203595152762463 -344384.876247939 -14.1968318152472 83.008559577048 98.3744560946297 4.91887732293435 0 8 8 8 8 1001.06670817852 0.0521209094565766 0.0870968694991094 0 0 -4.38491161281533 5.78128279889071 2.91835839258750 "10" "E"
"14994" "0" 5 "80001001" "ABBEVILLE" 70 2012-10-13 -0.0314794714678117 -556071.790063663 -77790.7766111201 91.1531312844992 94.1349618381345 2.84007512031710 0 8 5.36629764138894 3.94680695832541 8 1001.93814210892 0.107489527017038 0.000217231409664014 0 0 -3.87522157579406 5.60327211022253 2.81568746186580 "10" "S"
"14995" "0" 12.1000003814697 "86027001" "BIARD" 123 2012-10-13 -0.230580173985088 -15793.0966519473 -571570.127535609 74.5962046697984 93.1652366398004 1.95100296830572 0 8 5.40963024595289 8 8 999.43472907397 1.33401070387499 1.26872126713375 0 0 -5.59189441635017 11.4633881421252 9.0348948693343 "10" "S"
"14996" "0" 9.39999961853027 "87085006" "LIMOGES" 402 2012-10-13 -0.188579077684214 -123096.544092150 -467669.817622341 77.4816961060139 91.1070625985002 4.25590746119951 0.109215190114804 5.9447996153449 5.69840298925872 7.91763232315543 7.28989504118908 1002.81509748089 0.162691056059446 0.0864289971836676 0 0 -4.44298269599676 9.37974180551998 6.69548647299835 "10" "S"
"14997" "0" 12.6999998092651 "13054001" "MARIGNANE" 9 2012-10-14 -0.271864637551381 -394901.121566013 -671816.196535722 46.1277769412845 78.3757018171343 0 1.57148577470072 8 7.77192732269941 8 8 1004.55746131807 0.00347603582514466 0 0 0 -2.83324916590481 10.0334734500449 6.85172997420232 "10" "N"
"14998" "0" 7.90000009536743 "14137001" "CARPIQUET" 67 2012-10-14 0.00727195390878605 -715159.588587676 17637.1630999783 90.1533304450964 93.7187896040331 3.89672877181304 0 0 2.21145807951687 0.40754211113785 3.89672877181304 1006.81927578555 0.000877612917394157 0.0335026248358186 0 0 -1.59045200208921 4.69804316222701 4.85027762625921 "10" "S"
"14999" "0" 15.6000003814697 "20004002" "AJACCIO" 5 2012-10-14 -0.0857348563711176 2840.73033821631 -211925.851028679 99.9492625311404 96.5316586281006 6.87497940979666 6.42813917205784 6.76991467288462 7.27328083879547 8 7.83958196640015 1003.45318841406 9.15988456899048 6.03908510372095 0 0 -6.32124604543787 16.5549884452063 3.28805283413867 "10" "S"
"15000" "0" 4.40000009536743 "21473001" "OUGES" 219 2012-10-14 -1.42671791535922e-06 -832744.96917951 -259.760737061484 79.1948680361202 95.5014279843624 0.0643018253176713 0 0 0.0148388827656164 1.05374551942805 0.0741944138280822 1009.88786562056 0.000628247857093797 0 0 0 -4.09686164331652 3.96778755837079 2.07784298623012 "10" "W"
"15001" "0" 5.80000019073486 "25056001" "BESANCON" 307 2012-10-14 -0.176429716926979 -111827.082429290 -438632.817124061 79.8316741740905 95.7489300763893 6.14696197187095 0 0 0 7.02495579767947 6.14696197187095 1010.19500482306 0.00170353172865134 0.0092696963183414 0 0 -6.64245617861138 5.20565660759473 2.95321191505675 "10" "S"
"15002" "0" 8.60000038146973 "31069001" "BLAGNAC" 151 2012-10-14 0.0136856523692881 -863582.344050777 33257.9789795765 63.8166811079176 97.7530839270511 0.602858172351956 0 0 1.27690602987490 0.457505741684607 1.76233229635091 1011.59505577350 8.68108590807919e-05 0.000326606025758743 0 0 -2.23831159808384 5.92111297325073 1.46004682128239 "10" "W"
"15003" "0" 4.5 "33281001" "MERIGNAC" 47 2012-10-14 -0.00186044719885105 102323.252886889 -5287.61538076035 63.8097330764584 89.5412448432514 0 0 0 1.89166548848153 8 1.89166548848153 1011.36678390622 0.00123682022104172 0.00666798329845957 0 0 -4.00182954744034 8.16946432441702 0.916781446093811 "10" "C"
"15004" "0" 11 "34154001" "MAUGUIO" 2 2012-10-14 -0.335727532041725 -747839.358130352 -825849.919704522 39.2687453394017 70.8176657102771 0 0 0 0 6.64442790063799 0 1007.64921627045 0.000165463372177051 0 0 0 -4.87511979449076 10.8060996598657 4.53709058727874 "10" "N"
"15005" "0" 6.09999990463257 "35281001" "SAINT-JACQUES-DE-LA-LANDE" 36 2012-10-14 0.000904588105100859 -414568.802923706 1840.95059847086 68.1974919821038 94.137897552137 0 0 0 0.775373210551152 4.22242485500101 0.775373210551152 1009.19226110777 0 0.000401770073864336 0 0 -2.46990234157488 5.28389436602595 2.82839250984819 "10" "W"
